split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
train,Categorical EM-MMIL,II_III,MAST cells,II_III,13,0.48920450115886144,0.9297985153304222
train,Categorical EM-MMIL,II_III,Myeloid cells,II_III,122,0.377037763934906,0.9759684806660857
train,Categorical EM-MMIL,II_III,T lymphocytes,II_III,226,0.3743565485073435,0.9967678458677218
train,Categorical EM-MMIL,II_III,Epithelial cells,II_III,70,0.3646627315212371,0.9981863010465666
train,Categorical EM-MMIL,II_III,NK cells,II_III,46,0.34086339597452525,0.9684073609277799
train,Categorical EM-MMIL,II_III,Endothelial cells,II_III,3,0.23686231721282,0.5684687965510109
train,Categorical EM-MMIL,II_III,B lymphocytes,II_III,57,0.18983173458847774,0.6889833660740321
train,Categorical EM-MMIL,II_III,Undetermined,II_III,2,3.547379981982286e-12,5.58238884633147e-12
train,Categorical EM-MMIL,II_III,Epithelial cells,IV,70,0.4721010071768521,0.9999928909085019
train,Categorical EM-MMIL,II_III,Undetermined,IV,2,0.4515419864119449,0.8111616620203999
train,Categorical EM-MMIL,II_III,NK cells,IV,46,0.4252636664579899,0.9934897992953912
train,Categorical EM-MMIL,II_III,Myeloid cells,IV,122,0.322017812852933,0.9999941674308888
train,Categorical EM-MMIL,II_III,MAST cells,IV,13,0.3031839508450541,0.8096267339911608
